worker	worker_current_recode	state_abbrev	raceid	year	dem_vote	candnumber	cand_party	candvotes	tvotes	candpct	winwin	quality_cand	qualnumber	openseat	PartyDonors1	college	dist_income	total_primary	third	gop	ideo_extreme	qualbin	former_worker
0	0	"FL"	201009180	2010	0.3110000038146973	1	"Republican"	1	1	1.0	1	2	0	0	82	0.18020001	0.37823	0.0	0.0	1.0	0.358	1.0	0.0
0	0	"FL"	201009181	2010	0.3110000038146973	1	"Democrat"	1	1	1.0	1	0	0	0	0	0.18020001	0.37823	0.011	0.0	0.0	1.396	0.0	0.0
0	0	"FL"	201009190	2010	0.6270000076293946	1	"Republican"	1	1	1.0	1	0	0	0	0	0.1871	0.46919	0.02338412	0.0	1.0	1.306	0.0	0.0
0	0	"FL"	201009191	2010	0.6270000076293946	1	"Democrat"	1	1	1.0	1	2	0	0	72	0.1871	0.46919	0.0	0.0	0.0	0.459	1.0	0.0
0	0	"FL"	201009200	2010	0.6120000076293945	3	"Republican"	7032	18705	0.37594228982925415	0	0	0	0	3	0.21270001	0.50905	0.07317551	0.0	1.0	1.36	0.0	0.0
0	0	"FL"	201009200	2010	0.6120000076293945	3	"Republican"	7478	18705	0.399786114692688	1	0	0	0	0	0.21270001	0.50905	0.15530162	0.0	1.0	1.288	0.0	0.0
0	0	"FL"	201009200	2010	0.6120000076293945	3	"Republican"	4195	18705	0.22427159547805786	0	0	0	0	0	0.21270001	0.50905	0.05556	0.0	1.0	0.575	0.0	0.0
0	0	"FL"	201009230	2010	0.7909999847412109	1	"Republican"	1	1	1.0	1	0	0	0	0	0.1113	0.34942	0.0	0.0	1.0	1.164	0.0	0.0
0	0	"FL"	201009240	2010	0.40299999237060546	5	"Republican"	19325	65983	0.29287850856781006	0	1	2	0	27	0.19639999	0.5196	0.6264546	0.0	1.0	0.949	1.0	0.0
1	0	"FL"	201009240	2010	0.40299999237060546	5	"Republican"	19885	65983	0.3013654947280884	1	1	2	0	8	0.19639999	0.5196	0.42999324	0.0	1.0	0.922	1.0	1.0
0	0	"FL"	201009240	2010	0.40299999237060546	5	"Republican"	2077	65983	0.031477801501750946	0	0	2	0	20	0.19639999	0.5196	0.02417349	0.0	1.0	1.357	0.0	0.0
0	0	"FL"	201009241	2010	0.40299999237060546	2	"Democrat"	8139	36598	0.22238920629024506	0	1	1	0	0	0.19639999	0.5196	0.06054424	0.0	0.0	0.894	1.0	0.0
0	0	"FL"	201009240	2010	0.40299999237060546	5	"Republican"	6441	65983	0.09761609882116318	0	0	2	0	0	0.19639999	0.5196	0.0602684	0.0	1.0	1.146	0.0	0.0
0	0	"FL"	201009240	2010	0.40299999237060546	5	"Republican"	18255	65983	0.2766622006893158	0	0	2	0	10	0.19639999	0.5196	0.8406442	0.0	1.0	0.936	0.0	0.0
0	0	"FL"	201009250	2010	0.45	3	"Republican"	18139	29059	0.6242128014564514	1	1	1	1	29	0.1526	0.49326	1.0646843	0.0	1.0	0.584	1.0	0.0
0	0	"FL"	201009250	2010	0.45	3	"Republican"	7823	29059	0.26921090483665466	0	0	1	1	0	0.1526	0.49326	0.1047	0.0	1.0	0.937	0.0	0.0
0	0	"FL"	201009250	2010	0.45	3	"Republican"	3097	29059	0.10657630115747452	0	0	1	1	0	0.1526	0.49326	0.11322869	0.0	1.0	0.514	0.0	0.0
1	1	"FL"	201009251	2010	0.45	2	"Democrat"	3738	15663	0.2386516034603119	0	0	1	1	0	0.1526	0.49326	0.0901	0.0	0.0	0.818	0.0	0.0
0	0	"GA"	201010020	2010	0.514000015258789	3	"Republican"	23908	29559	0.8088229894638062	1	0	0	0	13	0.0829	0.31368	0.37363103	0.0	1.0	1.312	0.0	0.0
0	0	"GA"	201010020	2010	0.514000015258789	3	"Republican"	3277	29559	0.11086300015449524	0	0	0	0	0	0.0829	0.31368	0.007477	0.0	1.0	1.831	0.0	0.0
0	0	"GA"	201010031	2010	0.305	1	"Democrat"	1	1	1.0	1	0	0	0	0	0.1673	0.5297	0.017108	0.0	0.0	1.358	0.0	0.0
0	0	"GA"	201010040	2010	0.7469999694824219	4	"Republican"	4411	17306	0.25488269329071045	0	0	0	0	0	0.1783	0.43435	0.00315	0.0	1.0	1.433	0.0	0.0
0	0	"GA"	201010040	2010	0.7469999694824219	4	"Republican"	9479	17306	0.5477290749549866	1	0	0	0	2	0.1783	0.43435	0.03947421	0.0	1.0	1.923	0.0	0.0
0	0	"GA"	201010041	2010	0.7469999694824219	3	"Democrat"	13292	50572	0.26283320784568787	0	1	2	0	1	0.1783	0.43435	0.0687	0.0	0.0	0.086	1.0	0.0
0	0	"GA"	201010040	2010	0.7469999694824219	4	"Republican"	1685	17306	0.09736510366201401	0	0	0	0	0	0.1783	0.43435	0.007771	0.0	1.0	2.137	0.0	0.0
0	0	"GA"	201010050	2010	0.7369999694824219	2	"Republican"	8729	14650	0.5958362221717834	1	0	0	0	0	0.2601	0.43902	0.01715367	0.0	1.0	1.202	0.0	0.0
0	0	"GA"	201010050	2010	0.7369999694824219	2	"Republican"	5921	14650	0.40416380763053894	0	0	0	0	0	0.2601	0.43902	0.01087296	0.0	1.0	1.353	0.0	0.0
1	0	"GA"	201010070	2010	0.3290000152587891	8	"Republican"	4386	73608	0.059585899114608765	0	0	0	1	0	0.2317	0.60594	0.02652637	0.0	1.0	1.505	0.0	1.0
0	0	"GA"	201010070	2010	0.3290000152587891	8	"Republican"	19543	73608	0.2655009925365448	0	0	0	1	2	0.2317	0.60594	0.18011855	0.0	1.0	1.482	0.0	0.0
0	0	"GA"	201010070	2010	0.3290000152587891	8	"Republican"	26672	73608	0.3623518943786621	1	0	0	1	3	0.2317	0.60594	0.10350432	0.0	1.0	1.08	0.0	0.0
0	0	"GA"	201010070	2010	0.3290000152587891	8	"Republican"	2738	73608	0.03719700127840042	0	0	0	1	0	0.2317	0.60594	0.04321449	0.0	1.0	1.361	0.0	0.0
0	0	"GA"	201010070	2010	0.3290000152587891	8	"Republican"	2973	73608	0.04038960114121437	0	0	0	1	0	0.2317	0.60594	0.005	0.0	1.0		0.0	0.0
0	0	"GA"	201010070	2010	0.3290000152587891	8	"Republican"	1603	73608	0.021777499467134476	0	0	0	1	0	0.2317	0.60594	0.0	0.0	1.0		0.0	0.0
1	0	"GA"	201010081	2010	0.47299999237060547	1	"Democrat"	1	1	1.0	1	2	0	0	2	0.1088	0.40806	0.0	0.0	0.0	0.282	1.0	1.0
0	0	"GA"	201010080	2010	0.47299999237060547	3	"Republican"	13202	42317	0.31197860836982727	0	0	1	0	0	0.1088	0.40806	0.0241665	0.0	1.0	1.556	0.0	0.0
0	0	"GA"	201010080	2010	0.47299999237060547	3	"Republican"	6948	42317	0.16418929398059845	0	0	1	0	0	0.1088	0.40806	0.02448622	0.0	1.0	1.697	0.0	0.0
0	0	"GA"	201010080	2010	0.47299999237060547	3	"Republican"	22167	42317	0.5238320231437683	1	1	1	0	6	0.1088	0.40806	0.26293	0.0	1.0	1.177	1.0	0.0
0	0	"GA"	201010090	2010		6	"Republican"	38824	78484	0.49467408657073975	1	2	3	0	60	0.1491	0.45925	0.0	0.0	1.0	1.223	1.0	0.0
0	0	"GA"	201010090	2010		6	"Republican"	20947	78484	0.26689520478248596	0	1	3	0	18	0.1491	0.45925	0.6467149	0.0	1.0	1.356	1.0	0.0
0	0	"GA"	201010090	2010		6	"Republican"	11522	78484	0.146807000041008	0	1	3	0	28	0.1491	0.45925	0.29752117	0.0	1.0	1.412	1.0	0.0
0	0	"GA"	201010090	2010		6	"Republican"	782	78484	0.009963800199329853	0	0	3	0	0	0.1491	0.45925	5.0E-4	0.0	1.0	0.792	0.0	0.0
0	0	"GA"	201010090	2010		6	"Republican"	1362	78484	0.017353899776935577	0	1	3	0	0	0.1491	0.45925	0.02264245	0.0	1.0	1.424	1.0	0.0
0	0	"GA"	201010090	2010		6	"Republican"	5047	78484	0.0643061026930809	0	0	3	0	11	0.1491	0.45925	0.02275	0.0	1.0	0.989	0.0	0.0
0	0	"GA"	201010101	2010	0.32599998474121095	1	"Democrat"	1	1	1.0	1	0	0	0	5	0.1537	0.4152	0.00925648	0.0	0.0	1.277	0.0	0.0
99	0	"GA"	201010120	2010	0.5659999847412109	4	"Republican"	7672	27458	0.2794085144996643	0	1	1	0		0.1095	0.35475	0.048635	0.0	1.0	1.342	1.0	0.0
0	0	"GA"	201010120	2010	0.5659999847412109	4	"Republican"	5037	27458	0.1834437996149063	0	0	1	0	5	0.1095	0.35475	0.03331587	0.0	1.0	0.973	0.0	0.0
0	0	"GA"	201010120	2010	0.5659999847412109	4	"Republican"	3049	27458	0.11104229837656021	0	0	1	0	0	0.1095	0.35475	0.0	0.0	1.0	1.458	0.0	0.0
0	0	"GA"	201010131	2010	0.6940000152587891	3	"Democrat"	3225	45103	0.07150299847126007	0	0	0	0	0	0.1757	0.44704	0.00175	0.0	0.0	1.469	0.0	0.0
0	0	"GA"	201010130	2010	0.6940000152587891	6	"Republican"	7230	24589	0.2940339148044586	1	0	0	0	0	0.1757	0.44704	0.07553751	0.0	1.0	1.546	0.0	0.0
0	0	"GA"	201010130	2010	0.6940000152587891	6	"Republican"	1256	24589	0.051079798489809036	0	0	0	0	0	0.1757	0.44704	0.01290756	0.0	1.0	0.595	0.0	0.0
0	0	"GA"	201010130	2010	0.6940000152587891	6	"Republican"	3112	24589	0.12656070291996002	0	0	0	0	0	0.1757	0.44704	0.009225	0.0	1.0	1.558	0.0	0.0
0	0	"GA"	201010130	2010	0.6940000152587891	6	"Republican"	2322	24589	0.09443250298500061	0	0	0	0	0	0.1757	0.44704	0.00541	0.0	1.0	0.73	0.0	0.0
0	0	"GA"	201010131	2010	0.6940000152587891	3	"Democrat"	7543	45103	0.16723939776420593	0	0	0	0	0	0.1757	0.44704	0.0	0.0	0.0		0.0	0.0
0	0	"GA"	201010130	2010	0.6940000152587891	6	"Republican"	4137	24589	0.16824600100517273	0	0	0	0	0	0.1757	0.44704	0.049	0.0	1.0	2.884	0.0	0.0
0	0	"HI"	201011010	2010	0.5320000076293945	3	"Republican"	20289	20837	0.9737005829811096	1	2	0	0	72	0.22559999	0.66111	0.0	0.0	1.0	0.437	1.0	0.0
0	0	"HI"	201011011	2010	0.5320000076293945	2	"Democrat"	21472	101765	0.2109958976507187	0	0	1	0	0	0.22559999	0.66111	0.02142342	0.0	0.0	0.112	0.0	0.0
1	1	"HI"	201011020	2010	0.74	3	"Republican"	7967	16888	0.47175508737564087	1	0	0	0	0	0.1725	0.60437	0.013	0.0	1.0	1.269	0.0	0.0
0	0	"HI"	201011020	2010	0.74	3	"Republican"	7760	16888	0.4594978988170624	0	0	0	0	1	0.1725	0.60437	0.02455339	0.0	1.0	0.876	0.0	0.0
0	0	"HI"	201011020	2010	0.74	3	"Republican"	1161	16888	0.06874699890613556	0	0	0	0	0	0.1725	0.60437	0.00253923	0.0	1.0		0.0	0.0
0	0	"IA"	201015010	2010	0.51	4	"Republican"	3339	26556	0.12573429942131042	0	0	0	0	0	0.16510001	0.46704	0.00456	0.0	1.0		0.0	0.0
0	0	"IA"	201015010	2010	0.51	4	"Republican"	14104	26556	0.5311040878295898	1	0	0	0		0.16510001	0.46704	0.0551036	0.0	1.0	1.305	0.0	0.0
0	0	"IA"	201015010	2010	0.51	4	"Republican"	6051	26556	0.22785809636116028	0	0	0	0	0	0.16510001	0.46704	0.0	0.0	1.0	1.582	0.0	0.0
0	0	"IA"	201015010	2010	0.51	4	"Republican"	3062	26556	0.11530350148677826	0	0	0	0		0.16510001	0.46704	0.0086	0.0	1.0	1.502	0.0	0.0
0	0	"IA"	201015020	2010	0.525	4	"Republican"	5355	36993	0.14475710690021515	0	0	0	0	0	0.1883	0.48387	0.008959	0.0	1.0	1.336	0.0	0.0
0	0	"IA"	201015020	2010	0.525	4	"Republican"	8124	36993	0.2196090966463089	0	0	0	0	0	0.1883	0.48387	0.12153379	0.0	1.0	1.59	0.0	0.0
0	0	"IA"	201015020	2010	0.525	4	"Republican"	4735	36993	0.12799720466136932	0	0	0	0		0.1883	0.48387	0.14025228	0.0	1.0	1.157	0.0	0.0
1	0	"IA"	201015030	2010	0.5220000076293946	7	"Republican"	9962	46096	0.21611419320106506	0	0	1	0	6	0.191	0.51542	0.08253825	0.0	1.0	1.523	0.0	1.0
0	0	"IA"	201015030	2010	0.5220000076293946	7	"Republican"	13001	46096	0.2820417881011963	0	0	1	0	13	0.191	0.51542	0.4114606	0.0	1.0	1.263	0.0	0.0
0	0	"IA"	201015030	2010	0.5220000076293946	7	"Republican"	19431	46096	0.4215332865715027	1	1	1	0	4	0.191	0.51542	0.12043248	0.0	1.0	1.137	1.0	0.0
0	0	"IA"	201015030	2010	0.5220000076293946	7	"Republican"	1977	46096	0.04288880154490471	0	0	1	0	0	0.191	0.51542	0.08797618	0.0	1.0	1.849	0.0	0.0
0	0	"IA"	201015030	2010	0.5220000076293946	7	"Republican"	690	46096	0.014968800358474255	0	0	1	0	0	0.191	0.51542	0.006415	0.0	1.0	1.392	0.0	0.0
0	0	"IA"	201015041	2010	0.3270000076293945	1	"Democrat"	1	1	1.0	1	0	0	0	1	0.1715	0.47317	0.04721005	0.0	0.0	1.514	0.0	0.0
0	0	"IA"	201015051	2010	0.33	2	"Democrat"	2272	9424	0.24108660221099854	0	0	0	0	3	0.1358	0.46031	0.0228954	0.0	0.0	1.086	0.0	0.0
0	0	"IA"	201015051	2010	0.33	2	"Democrat"	7152	9424	0.7589133977890015	1	0	0	0	0	0.1358	0.46031	0.0252431	0.0	0.0	1.185	0.0	0.0
0	0	"ID"	201012010	2010	0.44799999237060545	5	"Republican"	30957	79676	0.38853609561920166	0	0	1	0	24	0.1616	0.44949	0.5328514	0.0	1.0	1.135	0.0	0.0
0	0	"ID"	201012010	2010	0.44799999237060545	5	"Republican"	38190	79676	0.47931620478630066	1	1	1	0	7	0.1616	0.44949	0.25232023	0.0	1.0	1.213	1.0	0.0
0	0	"ID"	201012020	2010	0.2620000076293945	4	"Republican"	18537	76914	0.2410093992948532	0	0	1	0	0	0.1741	0.42042	0.11256941	0.0	1.0	1.899	0.0	0.0
0	0	"ID"	201012020	2010	0.2620000076293945	4	"Republican"	7414	76914	0.0963933989405632	0	1	1	0	0	0.1741	0.42042	0.019827	0.0	1.0	1.689	1.0	0.0
0	0	"IL"	201013020	2010	0.8530000305175781	1	"Republican"	1	1	1.0	1	0	0	0	0	0.1282	0.43515	0.0	0.0	1.0	1.163	0.0	0.0
0	0	"IL"	201013031	2010	0.7419999694824219	2	"Democrat"	16313	73790	0.22107329964637756	0	0	0	0	0	0.1616	0.55322	0.002695	0.0	0.0	2.232	0.0	0.0
0	0	"IL"	201013030	2010	0.7419999694824219	1	"Republican"	1	1	1.0	1	0	0	0	0	0.1616	0.55322	0.0066	0.0	1.0	0.448	0.0	0.0
0	0	"IL"	201013051	2010	0.735999984741211	1	"Democrat"	1	1	1.0	1	2	0	0	54	0.2492	0.57026	0.0	0.0	0.0	0.946	1.0	0.0
1	0	"IL"	201013050	2010	0.735999984741211	3	"Republican"	4711	14322	0.3289344906806946	0	0	0	0	0	0.2492	0.57026	5.0E-4	0.0	1.0	1.333	0.0	1.0
0	0	"IL"	201013050	2010	0.735999984741211	3	"Republican"	3939	14322	0.2750313878059387	0	0	0	0	0	0.2492	0.57026	0.023565	0.0	1.0	0.039	0.0	0.0
0	0	"IL"	201013050	2010	0.735999984741211	3	"Republican"	5672	14322	0.3960340917110443	1	0	0	0	0	0.2492	0.57026	0.02312411	0.0	1.0	1.119	0.0	0.0
0	0	"IL"	201013061	2010	0.36400001525878906	1	"Democrat"	1	1	1.0	1	0	0	0	0	0.2551	0.66033	0.00945	0.0	0.0	1.212	0.0	0.0
0	0	"IL"	201013071	2010	0.835	4	"Democrat"	10124	78557	0.12887459993362427	0	0	1	0	0	0.22489999	0.48698	0.08763229	0.0	0.0	1.033	0.0	0.0
1	0	"IL"	201013071	2010	0.835	4	"Democrat"	10792	78557	0.13737790286540985	0	1	1	0	0	0.22489999	0.48698	0.036866	0.0	0.0	1.261	1.0	1.0
0	0	"IL"	201013080	2010	0.49900001525878906	6	"Republican"	9763	47116	0.20721200108528137	0	1	1	0	0	0.2455	0.6774	0.11092852	0.0	1.0	1.065	1.0	0.0
0	0	"IL"	201013080	2010	0.49900001525878906	6	"Republican"	4256	47116	0.09033030271530151	0	0	1	0	1	0.2455	0.6774	0.05395	0.0	1.0	3.689	0.0	0.0
0	0	"IL"	201013080	2010	0.49900001525878906	6	"Republican"	11638	47116	0.24700739979743958	0	0	1	0	2	0.2455	0.6774	0.19913796	0.0	1.0	1.179	0.0	0.0
0	0	"IL"	201013080	2010	0.49900001525878906	6	"Republican"	16109	47116	0.34190088510513306	1	0	1	0	1	0.2455	0.6774	0.20504352	0.0	1.0	1.065	0.0	0.0
0	0	"IL"	201013090	2010	0.6809999847412109	1	"Republican"	1	1	1.0	1	0	0	0	4	0.2601	0.52691	0.03497	0.0	1.0	0.61	0.0	0.0
0	0	"IL"	201013101	2010	0.48900001525878906	3	"Democrat"	2824	52586	0.053702499717473984	0	0	1	1	4	0.29639998	0.77055	0.41530007	0.0	0.0	1.061	0.0	0.0
0	0	"IL"	201013100	2010	0.48900001525878906	5	"Republican"	7566	51551	0.14676730334758759	0	0	0	1	3	0.29639998	0.77055	0.6205175	0.0	1.0	0.848	0.0	0.0
0	0	"IL"	201013101	2010	0.48900001525878906	3	"Democrat"	24399	52586	0.46398279070854187	0	1	1	1	68	0.29639998	0.77055	1.0811226	0.0	0.0	1.246	1.0	0.0
0	0	"IL"	201013100	2010	0.48900001525878906	5	"Republican"	16084	51551	0.31200170516967773	0	0	0	1	13	0.29639998	0.77055	0.48844543	0.0	1.0	0.045	0.0	0.0
0	0	"IL"	201013100	2010	0.48900001525878906	5	"Republican"	19605	51551	0.3803029954433441	1	0	0	1	10	0.29639998	0.77055	0.52036995	0.0	1.0	0.787	0.0	0.0
1	0	"IL"	201013100	2010	0.48900001525878906	5	"Republican"	1073	51551	0.02081429958343506	0	0	0	1	0	0.29639998	0.77055	0.00434135	0.0	1.0		0.0	1.0
0	0	"IL"	201013100	2010	0.48900001525878906	5	"Republican"	7223	51551	0.1401136964559555	0	0	0	1	0	0.29639998	0.77055	0.034498	0.0	1.0	0.484	0.0	0.0
0	0	"IL"	201013110	2010	0.42700000762939455	5	"Republican"	32121	50443	0.6367781162261963	1	1	1	0	19	0.15020001	0.55276	0.4426299	0.0	1.0	0.825	1.0	0.0
0	0	"IL"	201013110	2010	0.42700000762939455	5	"Republican"	4532	50443	0.0898440033197403	0	0	1	0	0	0.15020001	0.55276	0.01215	0.0	1.0	0.946	0.0	0.0
0	0	"IL"	201013110	2010	0.42700000762939455	5	"Republican"	4864	50443	0.09642569720745087	0	0	1	0	0	0.15020001	0.55276	0.00585	0.0	1.0	1.877	0.0	0.0
0	0	"IL"	201013120	2010	0.620999984741211	2	"Republican"	13531	28568	0.4736418128013611	0	0	0	0	0	0.1333	0.42718	0.013	0.0	1.0	0.629	0.0	0.0
0	0	"IL"	201013120	2010	0.620999984741211	2	"Republican"	15037	28568	0.5263581871986389	1	0	0	0	0	0.1333	0.42718	0.0	0.0	1.0		0.0	0.0
0	0	"IL"	201013140	2010	0.46700000762939453	2	"Republican"	28745	63480	0.4528197944164276	0	0	1	0	47	0.1988	0.63402	0.5513676	0.0	1.0	0.911	0.0	0.0
0	0	"IL"	201013140	2010	0.46700000762939453	2	"Republican"	34735	63480	0.54718017578125	1	1	1	0	5	0.1988	0.63402	0.30661	0.0	1.0	0.96	1.0	0.0
0	0	"IL"	201013150	2010	0.35700000762939454	1	"Republican"	1	1	1.0	1	2	0	0	0	0.16459998	0.45373	0.0	0.0	1.0	0.481	1.0	0.0
0	0	"IL"	201013160	2010	0.32299999237060545	1	"Republican"	1	1	1.0	1	2	0	0	3	0.15689999	0.52903	0.0	0.0	1.0	0.884	1.0	0.0
0	0	"IL"	201013161	2010	0.32299999237060545	1	"Democrat"	1	1	1.0	1	1	1	0	0	0.15689999	0.52903	0.0148	0.0	0.0	0.198	1.0	0.0
0	0	"IL"	201013170	2010	0.45	1	"Republican"	1	1	1.0	1	0	0	0	1	0.1164	0.39021	0.10792047	0.0	1.0	1.155	0.0	0.0
1	0	"IL"	201013181	2010	0.2720000076293945	2	"Democrat"	11521	25173	0.4576728940010071	0	0	0	0	0	0.16690001	0.50322	0.0022	0.0	0.0	1.155	0.0	1.0
0	0	"IL"	201013181	2010	0.2720000076293945	2	"Democrat"	13652	25173	0.5423271059989929	1	0	0	0	0	0.16690001	0.50322	0.04011653	0.0	0.0	1.193	0.0	0.0
0	0	"IL"	201013190	2010	0.2879999923706055	2	"Republican"	8359	56991	0.1466722935438156	0	0	0	0	0	0.1346	0.48513	0.0	0.0	1.0		0.0	0.0
0	0	"IN"	201014010	2010	0.6029999923706054	8	"Republican"	3469	25890	0.13399000465869904	0	0	0	0	0	0.1419	0.47613	0.00718	0.0	1.0	1.313	0.0	0.0
0	0	"IN"	201014010	2010	0.6029999923706054	8	"Republican"	5783	25890	0.2233680933713913	0	0	0	0	0	0.1419	0.47613	0.02375	0.0	1.0	0.567	0.0	0.0
0	0	"IN"	201014010	2010	0.6029999923706054	8	"Republican"	3482	25890	0.13449209928512573	0	0	0	0	0	0.1419	0.47613	0.0	0.0	1.0		0.0	0.0
0	0	"IN"	201014050	2010	0.29	7	"Republican"	30386	110088	0.2760154902935028	0	1	3	0	20	0.2345	0.5644	0.50668615	0.0	1.0	1.23	1.0	0.0
0	0	"IN"	201014020	2010	0.5070000076293946	4	"Republican"	29074	47815	0.6080518960952759	1	1	1	0	9	0.1196	0.40356	0.2659198	0.0	1.0	1.227	1.0	0.0
0	0	"IN"	201014020	2010	0.5070000076293946	4	"Republican"	13567	47815	0.2837393879890442	0	0	1	0	0	0.1196	0.40356	0.10602	0.0	1.0	1.329	0.0	0.0
0	0	"IN"	201014030	2010	0.345	4	"Republican"	12847	80458	0.15967339277267456	0	0	1	0	1	0.1402	0.47197	0.037229	0.0	1.0	3.125	0.0	0.0
0	0	"IN"	201014030	2010	0.345	4	"Republican"	2126	80458	0.026423700153827667	0	0	1	0	0	0.1402	0.47197	0.0469969	0.0	1.0	1.577	0.0	0.0
0	0	"IN"	201014030	2010	0.345	4	"Republican"	27061	80458	0.33633700013160706	0	0	1	0	0	0.1402	0.47197	0.5083	0.0	1.0	1.709	0.0	0.0
0	0	"IN"	201014040	2010	0.27700000762939453	13	"Republican"	981	85790	0.011434899643063545	0	0	5	1	0	0.17709999	0.51085	0.0	0.0	1.0		0.0	0.0
0	0	"IN"	201014040	2010	0.27700000762939453	13	"Republican"	36353	85790	0.42374399304389954	1	1	5	1	11	0.17709999	0.51085	0.43808302	0.0	1.0	1.103	1.0	0.0
99	0	"IN"	201014040	2010	0.27700000762939453	13	"Republican"	5484	85790	0.06392350047826767	0	1	5	1	0	0.17709999	0.51085	0.02265	0.0	1.0	1.392	1.0	0.0
0	0	"IN"	201014040	2010	0.27700000762939453	13	"Republican"	14661	85790	0.17089399695396423	0	1	5	1	3	0.17709999	0.51085	0.3300524	0.0	1.0	1.193	1.0	0.0
0	0	"IN"	201014040	2010	0.27700000762939453	13	"Republican"	3440	85790	0.04009789973497391	0	0	5	1	0	0.17709999	0.51085	0.003604	0.0	1.0	1.991	0.0	0.0
999	0	"IN"	201014040	2010	0.27700000762939453	13	"Republican"	3529	85790	0.04113529995083809	0	1	5	1	0	0.17709999	0.51085	0.012288	0.0	1.0	0.23	1.0	0.0
0	0	"IN"	201014040	2010	0.27700000762939453	13	"Republican"	2150	85790	0.025061199441552162	0	0	5	1	0	0.17709999	0.51085	0.0	0.0	1.0		0.0	0.0
0	0	"IN"	201014040	2010	0.27700000762939453	13	"Republican"	1559	85790	0.01817229948937893	0	0	5	1	0	0.17709999	0.51085	0.00952475	0.0	1.0	1.549	0.0	0.0
0	0	"IN"	201014040	2010	0.27700000762939453	13	"Republican"	1733	85790	0.020200500264763832	0	0	5	1	0	0.17709999	0.51085	0.00556965	0.0	1.0	0.757	0.0	0.0
0	0	"IN"	201014050	2010	0.29	7	"Republican"	9761	110088	0.08866540342569351	0	1	3	0	7	0.2345	0.5644	0.3180902	0.0	1.0	0.839	1.0	0.0
0	0	"IN"	201014051	2010	0.29	2	"Democrat"	6381	16315	0.3911125063896179	0	0	0	0	0	0.2345	0.5644	0.096689	0.0	0.0	0.748	0.0	0.0
0	0	"IN"	201014050	2010	0.29	7	"Republican"	3948	110088	0.03586219996213913	0	0	3	0	0	0.2345	0.5644	0.00475035	0.0	1.0	1.982	0.0	0.0
0	0	"IN"	201014050	2010	0.29	7	"Republican"	3344	110088	0.030375700443983078	0	0	3	0	0	0.2345	0.5644	0.03787508	0.0	1.0	1.724	0.0	0.0
0	0	"IN"	201014070	2010	0.6090000152587891	3	"Republican"	9320	25220	0.3695479929447174	0	0	0	0		0.13939999	0.34139	0.06416989	0.0	1.0	1.373	0.0	0.0
0	0	"IN"	201014070	2010	0.6090000152587891	3	"Republican"	11173	25220	0.44302138686180115	1	0	0	0	0	0.13939999	0.34139	0.00425	0.0	1.0	1.397	0.0	0.0
1	0	"IN"	201014080	2010	0.395	8	"Republican"	4690	49592	0.09457170218229294	0	0	1	1	0	0.1153	0.42843	0.002597	0.0	1.0	1.178	0.0	1.0
0	0	"IN"	201014080	2010	0.395	8	"Republican"	16219	49592	0.3270486891269684	1	0	1	1	10	0.1153	0.42843	0.28196895	0.0	1.0	1.166	0.0	0.0
0	0	"IN"	201014080	2010	0.395	8	"Republican"	14260	49592	0.28754639625549316	0	0	1	1		0.1153	0.42843	0.02754282	0.0	1.0	2.502	0.0	0.0
0	0	"IN"	201014081	2010	0.395	1	"Democrat"	1	1	1.0	1	1	1	1		0.1153	0.42843	0.23676768	0.0	0.0	0.668	1.0	0.0
0	0	"IN"	201014080	2010	0.395	8	"Republican"	1468	49592	0.029601499438285828	0	0	1	1	0	0.1153	0.42843	0.0076	0.0	1.0	2.432	0.0	0.0
99	0	"IN"	201014080	2010	0.395	8	"Republican"	4707	49592	0.0949145033955574	0	1	1	1	0	0.1153	0.42843	0.044075	0.0	1.0	1.454	1.0	0.0
0	0	"IN"	201014080	2010	0.395	8	"Republican"	4320	49592	0.08711080253124237	0	0	1	1	1	0.1153	0.42843	0.00641184	0.0	1.0	1.723	0.0	0.0
0	0	"IN"	201014090	2010	0.4470000076293945	4	"Republican"	19290	55927	0.34491389989852905	1	0	1	0	26	0.1172	0.42314	0.41586345	0.0	1.0	1.174	0.0	0.0
0	0	"IN"	201014090	2010	0.4470000076293945	4	"Republican"	18047	55927	0.322688490152359	0	0	1	0	5	0.1172	0.42314	0.19374786	0.0	1.0	1.544	0.0	0.0
0	0	"IN"	201014050	2010	0.29	7	"Republican"	9355	110088	0.08497750014066696	0	0	3	0		0.2345	0.5644	0.19720308	0.0	1.0	1.162	0.0	0.0
0	0	"KS"	201016010	2010	0.23600000381469727	6	"Republican"	9170	98569	0.09303130209445953	0	0	2	1	40	0.13319999	0.43367	0.41941413	0.0	1.0	1.133	0.0	0.0
0	0	"KS"	201016010	2010	0.23600000381469727	6	"Republican"	7734	98569	0.07846280187368393	0	0	2	1	0	0.13319999	0.43367	0.03891836	0.0	1.0	1.094	0.0	0.0
0	0	"KS"	201016010	2010	0.23600000381469727	6	"Republican"	20924	98569	0.21227769553661346	0	0	2	1	8	0.13319999	0.43367	0.70048994	0.0	1.0	1.2	0.0	0.0
0	0	"KS"	201016010	2010	0.23600000381469727	6	"Republican"	24724	98569	0.25082939863204956	0	1	2	1	27	0.13319999	0.43367	1.2441008	0.0	1.0	1.398	1.0	0.0
