"","worker","worker_current_recode","state_abbrev","raceid","year","dem_vote","candnumber","cand_party","candvotes","tvotes","candpct","winwin","quality_cand","qualnumber","openseat","PartyDonors1","college","dist_income","total_primary","third","gop","ideo_extreme","qualbin","former_worker"
"4192",0,0,"AZ",201203081,2012,0.355999984741211,1,"Democrat",1,1,1,1,0,0,0,0,0.18030001,0.5567,0.001325,0,0,1.105,0,0
"4193",0,0,"AZ",201203090,2012,0.522000007629395,7,"Republican",11184,49785,0.224645972251892,1,1,3,1,7,0.22299999,0.48737,0.24807699,0,1,1.151,1,0
"4194",0,0,"AZ",201203060,2012,0.352000007629395,2,"Republican",39414,81235,0.485184967517853,0,2,2,0,105,0.2546,0.60441,0,0,1,0.978,1,0
"4195",1,0,"AZ",201203010,2012,0.519000015258789,4,"Republican",28644,47067,0.608579277992249,1,1,1,1,34,0.1445,0.45925,0.5526831,0,1,1.217,1,1
"4196",0,0,"CA",201205479,2012,0.565999984741211,8,"Democrat",2273,80941,0.0280821826308966,0,0,3,1,0,0.1999,0.5515,0.002275,0,0,1.387,0,0
"4197",0,0,"CA",201205019,2012,0.425999984741211,8,"Republican",10258,175386,0.0584881342947483,0,0,2,1,0,0.14850001,0.45198,0.01313747,0,1,4.312,0,0
"4198",0,0,"CA",201205019,2012,0.425999984741211,8,"Democrat",43409,175386,0.247505500912666,1,0,2,1,0,0.14850001,0.45198,0.05799069,0,0,1.567,0,0
"4199",0,0,"CA",201205079,2012,0.517000007629395,4,"Democrat",49433,120580,0.409960180521011,1,0,1,0,194,0.21030001,0.61377,1.5367829,0,0,1.373,0,0
"4200",0,0,"CA",201205069,2012,0.750999984741211,3,"Republican",11254,94075,0.119627952575684,0,0,1,0,0,0.168,0.45274,0.00282,0,1,1.703,0,0
"4201",0,0,"CA",201205029,2012,0.711999969482422,12,"Republican",25635,170523,0.150331631302834,1,0,1,1,1,0.229,0.59954,0.18191797,0,1,1.299,0,0
"4202",0,0,"CA",201205039,2012,0.542000007629394,5,"Republican",17902,115681,0.154753163456917,0,0,2,0,0,0.15010001,0.53106,0.03606595,0,1,1.363,0,0
"4203",0,0,"CA",201205119,2012,0.696999969482422,4,"Democrat",9092,130223,0.0698186978697777,0,0,1,0,0,0.2522,0.70298,0.01308302,0,0,NA,0,0
"4204",0,0,"CA",201205129,2012,0.850999984741211,6,"Republican",16206,119451,0.135670691728592,1,0,1,0,6,0.338,0.72303,0.028145,0,1,1.356,0,0
"4205",0,0,"CA",201205129,2012,0.850999984741211,6,"Democrat",2146,119451,0.0179655253887177,0,0,1,0,0,0.338,0.72303,0.01362831,0,0,2.325,0,0
"4206",0,0,"CA",201205039,2012,0.542000007629394,5,"Democrat",59546,115681,0.514743149280548,1,2,2,0,79,0.15010001,0.53106,0,0,0,0.896,1,0
"4207",0,0,"CA",201205139,2012,NA,3,"Democrat",5741,113952,0.0503808632493019,0,0,1,0,0,0.2533,0.56285,0.002025,0,0,NA,0,0
"4208",0,0,"CA",201205159,2012,NA,3,"Third-Party",20618,94908,0.217241957783699,0,0,2,0,NA,0.26540002,0.88797,0.0121,1,0,1.54,0,0
"4209",0,0,"CA",201205179,2012,0.735,3,"Democrat",60252,90331,0.66701352596283,1,2,1,0,50,0.2793,1.00652,0,0,0,1.024,1,0
"4210",0,0,"CA",201205219,2012,0.422000007629395,3,"Democrat",10575,47816,0.221160277724266,1,0,2,1,0,0.056700002,0.36249,0.03315386,0,0,0.925,0,0
"4211",0,0,"CA",201205169,2012,0.574000015258789,5,"Democrat",5703,59416,0.0959842503070831,0,0,1,0,0,0.0808,0.35828,0.001855,0,0,1.211,0,0
"4212",1,0,"CA",201205109,2012,0.472999992370605,5,"Republican",45779,92976,0.492374390363693,1,2,1,0,25,0.1145,0.49879,0,0,1,0.849,1,1
"4213",0,0,"CA",201205269,2012,0.527000007629395,6,"Democrat",1880,111169,0.0169111881405115,0,0,4,1,0,0.19940001,0.70218,5e-04,0,0,0.07,0,0
"4214",0,0,"CA",201205329,2012,0.656999969482422,3,"Republican",21843,52259,0.417975842952728,1,0,1,0,0,0.1339,0.56986,0.00997487,0,1,1.954,0,0
"4215",0,0,"CA",201205289,2012,0.765,7,"Democrat",42797,72542,0.589961647987366,1,2,1,0,45,0.28079998,0.52204,0,0,0,1.113,1,0
"4216",0,0,"CA",201205309,2012,NA,7,"Republican",11991,95833,0.125123918056488,0,0,2,0,1,0.2847,0.66074,0.0291803,0,1,1.095,0,0
"4217",0,0,"CA",201205289,2012,0.765,7,"Republican",5978,72542,0.0824074298143387,0,0,1,0,0,0.28079998,0.52204,0.00074336,0,1,1.704,0,0
"4218",0,0,"CA",201205299,2012,NA,3,"Democrat",5379,38643,0.139197260141373,0,0,1,1,0,0.1542,0.45009,0,0,0,NA,0,0
"4219",0,0,"CA",201205279,2012,0.64,3,"Democrat",50203,86890,0.577776491641998,1,2,1,0,21,0.2496,0.66197,0,0,0,0.874,1,0
"4220",0,0,"CA",201205379,2012,0.864000015258789,1,"Democrat",1,1,1,1,2,1,0,43,0.2233,0.47984,0,0,0,1.097,1,0
"4221",0,0,"CA",201205089,2012,NA,13,"Republican",12277,81856,0.149982899427414,0,0,5,1,1,0.0896,0.4225,0.6683,0,1,0.999,0,0
"4222",0,0,"CA",201205429,2012,0.394000015258789,6,"Republican",6374,68935,0.092463918030262,0,0,1,0,0,0.1542,0.67052,0.016763,0,1,1.355,0,0
"4223",0,0,"CA",201205499,2012,0.417999992370605,4,"Republican",71329,116759,0.610907912254333,1,2,1,0,52,0.24180001,0.68842,0,0,1,0.979,1,0
"4224",0,0,"CA",201205539,2012,0.614000015258789,2,"Democrat",70462,121895,0.578054904937744,1,2,1,0,28,0.2281,0.58067,0,0,0,0.994,1,0
"4225",0,0,"CA",201205539,2012,0.614000015258789,2,"Republican",51423,121895,0.421863079071045,1,0,1,0,3,0.2281,0.58067,0.01858256,0,1,1.174,0,0
"4226",0,0,"CO",201206040,2012,0.385999984741211,1,"Republican",1,1,1,1,2,1,0,170,0.2169,0.60737,0,0,1,1.158,1,0
"4227",0,0,"CT",201207020,2012,0.699000015258789,2,"Republican",7050,21306,0.330892711877823,0,0,1,0,0,0.1867,0.69811,0.00511337,0,1,1.63,0,0
"4228",0,0,"CT",201207031,2012,0.746999969482422,1,"Democrat",1,1,1,1,2,1,0,113,0.1885,0.60275,0,0,0,0.96,1,0
"4229",0,0,"CT",201207050,2012,0.512999992370605,4,"Republican",6167,29702,0.20762911438942,0,0,1,1,65,0.18370001,0.63859,0.18136401,0,1,1.058,0,0
"4230",0,0,"CT",201207050,2012,0.512999992370605,4,"Republican",8033,29702,0.270453155040741,0,0,1,1,0,0.18370001,0.63859,1.0223341,0,1,1.663,0,0
"4231",0,0,"DE",201208011,2012,0.658000030517578,1,"Democrat",1,1,1,1,2,1,0,51,0.18090001,0.58415,0,0,0,0.71,1,0
"4232",0,0,"DE",201208010,2012,0.658000030517578,2,"Republican",7888,22906,0.344363927841187,0,0,1,0,0,0.18090001,0.58415,0.01561,0,1,0.799,0,0
"4233",0,0,"FL",201209021,2012,0.472999992370605,4,"Democrat",46900,85829,0.546435356140137,1,1,2,0,0,0.162,0.42502,0.1833697,0,0,0.364,1,0
"4234",0,0,"FL",201209020,2012,0.472999992370605,1,"Republican",1,1,1,1,2,1,0,19,0.162,0.42502,0,0,1,1.105,1,0
"4235",0,0,"FL",201209050,2012,0.729000015258789,1,"Republican",1,1,1,1,0,0,0,NA,0.108100004,0.31116,0.01760717,0,1,0.818,0,0
"4236",0,0,"FL",201209040,2012,NA,3,"Republican",6505,65109,0.0999093800783157,0,0,1,0,0,0.19940001,0.51944,0,0,1,NA,0,0
"4237",0,0,"FL",201209040,2012,NA,3,"Republican",46788,65109,0.718610346317291,1,2,1,0,21,0.19940001,0.51944,0,0,1,0.797,1,0
"4238",1,0,"FL",201209110,2012,0.355,1,"Republican",1,1,1,1,2,1,0,17,0.1168,0.38693,0,0,1,0.828,1,1
"4239",0,0,"FL",201209061,2012,0.427999992370605,2,"Democrat",29009,37162,0.780609250068665,1,0,0,1,18,0.1831,0.43705,0.1633939,0,0,1.188,0,0
"4240",0,0,"FL",201209100,2012,0.482999992370605,1,"Republican",1,1,1,1,2,1,0,37,0.1856,0.46657,0,0,1,1.035,1,0
"4241",0,0,"FL",201209150,2012,NA,1,"Republican",1,1,1,1,2,1,0,18,0.1826,0.48547,0,0,1,0.817,1,0
"4242",0,0,"FL",201209191,2012,0.365999984741211,1,"Democrat",1,1,1,1,0,0,1,4,0.17860001,0.49466,0.034305,0,0,1.567,0,0
"4243",0,0,"FL",201209081,2012,0.389000015258789,1,"Democrat",1,1,1,1,0,0,0,0,0.1689,0.4511,0.00459553,0,0,1.559,0,0
"4244",0,0,"FL",201209181,2012,0.502999992370605,3,"Democrat",3843,33618,0.114313758909702,0,0,0,0,0,0.1902,0.50368,0.18305,0,0,1.247,0,0
"4245",0,0,"FL",201209241,2012,NA,2,"Democrat",42807,64487,0.663808226585388,1,2,1,0,7,0.1317,0.37272,0,0,0,0.597,1,0
"4246",0,0,"FL",201209241,2012,NA,2,"Democrat",21680,64487,0.336191803216934,0,0,1,0,3,0.1317,0.37272,0.492652,0,0,0.605,0,0
"4247",0,0,"FL",201209270,2012,0.38,1,"Republican",1,1,1,1,2,1,0,84,0.17860001,0.40142,0,0,1,0.358,1,0
"4248",0,0,"FL",201209211,2012,NA,1,"Democrat",1,1,1,1,2,1,0,65,0.22680001,0.55368,0,0,0,0.459,1,0
"4249",0,0,"FL",201209230,2012,0.64,5,"Republican",8043,16836,0.477726310491562,1,0,0,0,35,0.2191,0.51139,0.2689024,0,1,1.288,0,0
"4250",1,0,"FL",201209070,2012,0.412999992370605,2,"Republican",20404,52523,0.38847741484642,0,2,2,0,30,0.21180001,0.51597,0,0,1,0.922,1,1
"4251",0,0,"FL",201209060,2012,0.427999992370605,7,"Republican",8113,62120,0.130602061748505,0,0,2,1,2,0.1831,0.43705,0.30172864,0,1,0.936,0,0
"4252",0,0,"FL",201209071,2012,0.412999992370605,2,"Democrat",8088,20904,0.386911600828171,0,0,0,0,2,0.21180001,0.51597,0.0159621,0,0,1.619,0,0
"4253",0,0,"FL",201209260,2012,0.555,1,"Republican",1,1,1,1,2,1,0,14,0.19209999,0.50057,0,0,1,0.584,1,0
"4254",0,0,"GA",201210020,2012,0.637999992370605,3,"Republican",11312,26969,0.419444561004639,0,0,0,0,0,0.104399994,0.3283,0.01585275,0,1,1.831,0,0
"4255",0,0,"GA",201210070,2012,0.377999992370605,2,"Republican",45157,62887,0.718065738677979,1,2,1,0,6,0.2616,0.62246,0,0,1,1.08,1,0
"4256",0,0,"GA",201210020,2012,0.637999992370605,3,"Republican",7043,26969,0.261151701211929,0,0,0,0,0,0.104399994,0.3283,0.02479784,0,1,1.556,0,0
"4257",0,0,"GA",201210080,2012,NA,1,"Republican",1,1,1,1,2,1,0,10,0.116000004,0.40146,0,0,1,1.177,1,0
"4258",0,0,"GA",201210140,2012,0.27,1,"Republican",1,1,1,1,2,1,0,35,0.0958,0.40678,0,0,1,1.223,1,0
"4259",0,0,"GA",201210030,2012,NA,3,"Republican",13139,90421,0.145309165120125,0,0,2,0,0,0.14899999,0.51024,0.04819,0,1,2.884,0,0
"4260",0,0,"HI",201211010,2012,0.545999984741211,3,"Republican",25984,27159,0.956736266613007,1,1,1,0,22,0.22459999,0.70895,0.35820976,0,1,0.437,1,0
"4261",0,0,"HI",201211021,2012,0.805,6,"Democrat",520,114159,0.00455504981800914,0,0,2,1,0,0.1663,0.61792,0.0113063,0,0,0.112,0,0
"4262",0,0,"IA",201215010,2012,0.577999992370606,2,"Republican",13217,24768,0.533632099628448,1,0,0,0,17,0.1751,0.52146,0.26486838,0,1,1.305,0,0
"4263",0,0,"ID",201212010,2012,0.327999992370605,2,"Republican",58003,71920,0.80649334192276,1,2,1,0,20,0.1625,0.45801,0,0,1,1.213,1,0
"4264",0,0,"ID",201212020,2012,0.347999992370605,2,"Republican",22240,73039,0.304494857788086,0,0,1,0,0,0.18370001,0.45187,0.01815,0,1,1.899,0,0
"4265",0,0,"IL",201213051,2012,0.696999969482422,1,"Democrat",1,1,1,1,2,1,0,18,0.3023,0.66083,0,0,0,0.946,1,0
"4266",0,0,"IL",201213080,2012,0.547000007629394,1,"Republican",1,1,1,1,2,1,0,30,0.22379999,0.6425,0,0,1,1.065,1,0
"4267",0,0,"IL",201213100,2012,0.505999984741211,1,"Republican",1,1,1,1,2,1,0,71,0.2516,0.66945,0,0,1,0.787,1,0
"4268",0,0,"IL",201213160,2012,0.382000007629395,2,"Republican",45546,84435,0.53942084312439,1,2,2,0,43,0.1338,0.52966,0,0,1,0.825,1,0
"4269",0,0,"IL",201213120,2012,0.547000007629394,3,"Republican",3811,45404,0.083935335278511,0,0,0,1,0,0.1382,0.42666,0.04948001,0,1,0.629,0,0
"4270",0,0,"IL",201213140,2012,0.412000007629395,1,"Republican",1,1,1,1,2,1,0,12,0.24700001,0.8116,0,0,1,0.96,1,0
"4271",0,0,"IL",201213130,2012,0.497999992370605,3,"Republican",35655,51932,0.686570882797241,1,2,1,0,6,0.1726,0.46308,0,0,1,0.481,1,0
"4272",0,0,"IL",201213160,2012,0.382000007629395,2,"Republican",38889,84435,0.46057915687561,0,2,2,0,14,0.1338,0.52966,0,0,1,0.884,1,0
"4273",0,0,"IL",201213171,2012,0.532999992370605,3,"Democrat",8838,34288,0.257757812738419,0,1,2,0,0,0.11270001,0.42521,0.01895,0,0,0.198,1,0
"4274",0,0,"IL",201213170,2012,0.532999992370605,1,"Republican",1,1,1,1,2,1,0,13,0.11270001,0.42521,0,0,1,1.155,1,0
"4275",0,0,"IL",201213130,2012,0.497999992370605,3,"Republican",6706,51932,0.129130408167839,0,0,1,0,0,0.1726,0.46308,0,0,1,NA,0,0
"4276",0,0,"IN",201214060,2012,0.372999992370605,8,"Republican",32859,81425,0.403549283742905,1,1,1,1,13,0.113400005,0.44023,0.5762639,0,1,1.23,1,0
"4277",0,0,"IN",201214020,2012,0.492999992370605,2,"Republican",46873,64395,0.727898120880127,1,1,1,1,18,0.1314,0.45291,0.7174929,0,1,1.227,1,0
"4278",0,0,"IN",201214030,2012,0.33,1,"Republican",1,1,1,1,2,1,0,9,0.1438,0.46933,0,0,1,1.364,1,0
"4279",0,0,"IN",201214040,2012,0.355,1,"Republican",1,1,1,1,2,1,0,34,0.1466,0.49293,0,0,1,1.103,1,0
"4280",1,0,"IN",201214070,2012,0.629000015258789,7,"Republican",10783,40251,0.267893970012665,1,0,0,0,0,0.14770001,0.37149,0.01901,0,1,1.373,0,1
"4281",0,0,"IN",201214080,2012,0.447000007629395,2,"Republican",34511,59471,0.580299615859985,1,2,1,0,33,0.1191,0.4439,0,0,1,1.166,1,0
"4282",0,0,"IN",201214080,2012,0.447000007629395,2,"Republican",24960,59471,0.419700354337692,0,0,1,0,0,0.1191,0.4439,0.02842191,0,1,2.502,0,0
"4283",0,0,"IN",201214090,2012,0.445999984741211,1,"Republican",1,1,1,1,2,1,0,52,0.1438,0.47204,0,0,1,1.174,1,0
"4284",0,0,"IN",201214060,2012,0.372999992370605,8,"Republican",23276,81425,0.285858154296875,0,0,1,1,0,0.113400005,0.44023,0.08726621,0,1,1.544,0,0
"4285",0,0,"KS",201216030,2012,NA,1,"Republican",1,1,1,1,2,1,0,58,0.2809,0.64811,0,0,1,1.01,1,0
"4286",1,0,"KS",201216040,2012,0.337000007629395,1,"Republican",1,1,1,1,2,1,0,57,0.1816,0.47112,0,0,1,1.289,1,1
"4287",1,0,"KS",201216041,2012,0.337000007629395,2,"Democrat",11224,15842,0.708496391773224,1,0,0,0,0,0.1816,0.47112,0.032,0,0,NA,0,1
"4288",0,0,"KY",201217030,2012,0.649000015258789,1,"Republican",1,1,1,1,0,0,0,0,0.18020001,0.45024,0.0025,0,1,1.067,0,0
"4289",0,0,"KY",201217050,2012,0.221000003814697,1,"Republican",1,1,1,1,2,1,0,35,0.059,0.29675,0,0,1,0.576,1,0
"4290",0,0,"KY",201217060,2012,0.48,3,"Republican",20104,24281,0.82797247171402,1,0,0,0,34,0.1759,0.43907,0.6311812,0,1,0.921,0,0
"4291",0,0,"LA",201218019,2012,NA,5,"Republican",193496,290410,0.666285574436188,1,2,1,0,58,0.17969999,0.50954,0,0,1,0.977,1,0
"4292",0,0,"LA",201218039,2012,NA,5,"Republican",93527,311393,0.300350368022919,0,1,2,0,41,0.1318,0.43999,1.2428393,0,1,1.092,1,0
"4293",0,0,"MA",201221041,2012,0.63,3,"Democrat",2635,40565,0.0649574771523476,0,0,0,1,0,0.24340001,0.81658,0.00538899,0,0,1.547,0,0
"4294",0,0,"MA",201221040,2012,0.63,3,"Republican",14834,20238,0.732977569103241,1,0,1,1,26,0.24340001,0.81658,0.27257434,0,1,1.098,0,0
"4295",0,0,"MA",201221030,2012,0.66,2,"Republican",12928,19455,0.664507865905762,1,0,0,0,6,0.201,0.67396,0.12441643,0,1,0.819,0,0
"4296",0,0,"MA",201221030,2012,0.66,2,"Republican",6527,19455,0.335492163896561,0,0,0,0,2,0.201,0.67396,0.06719642,0,1,1.324,0,0
"4297",0,0,"MA",201221091,2012,0.645999984741211,2,"Democrat",31366,53041,0.591353833675385,1,2,1,0,43,0.1988,0.60043,0,0,0,0.874,1,0
"4298",0,0,"MD",201220070,2012,0.785999984741211,2,"Republican",10849,15544,0.697954177856445,1,0,0,0,0,0.1886,0.51227,0,0,1,1.177,0,0
"4299",0,0,"MI",201222010,2012,0.497000007629395,1,"Republican",1,1,1,1,2,1,0,47,0.1416,0.41592,0,0,1,1.14,1,0
"4300",1,0,"MI",201222011,2012,0.497000007629395,1,"Democrat",1,1,1,1,1,1,0,62,0.1416,0.41592,0.72354347,0,0,1.04,1,1
"4301",0,0,"MI",201222020,2012,0.359000015258789,1,"Republican",1,1,1,1,2,1,0,21,0.15640001,0.46584,0,0,1,1.067,1,0
"4302",0,0,"MI",201222030,2012,0.455999984741211,1,"Republican",1,1,1,1,2,1,0,46,0.18959999,0.49764,0,0,1,1.377,1,0
"4303",0,0,"MI",201222060,2012,0.437999992370605,2,"Republican",23072,68991,0.334420442581177,0,1,2,0,5,0.1549,0.44237,0.10273298,0,1,1.502,1,0
"4304",1,0,"MI",201222080,2012,0.389000015258789,3,"Republican",56208,65563,0.857312798500061,1,2,1,0,29,0.2306,0.61412,0,0,1,0.895,1,1
"4305",0,0,"MI",201222081,2012,0.389000015258789,1,"Democrat",1,1,1,1,0,0,0,0,0.2306,0.61412,0.027298,0,0,1.292,0,0
"4306",0,0,"MI",201222040,2012,0.347000007629395,1,"Republican",1,1,1,1,2,1,0,64,0.1236,0.42341,0,0,1,0.724,1,0
"4307",0,0,"MI",201222090,2012,0.645,2,"Republican",24521,39804,0.616043627262115,1,0,0,0,0,0.16790001,0.49535,0.01454242,0,1,1.253,0,0
"4308",0,0,"MI",201222141,2012,0.84,5,"Democrat",30847,87667,0.351865589618683,0,2,5,0,23,0.16129999,0.38943,0,0,0,0.476,1,0
"4309",0,0,"MN",201223010,2012,0.575999984741211,2,"Republican",12540,23162,0.541404008865356,1,1,2,0,0,0.1808,0.53976,0.246405,0,1,1.503,1,0
"4310",0,0,"MN",201223041,2012,0.664000015258789,3,"Democrat",27291,32416,0.841899037361145,1,2,2,0,40,0.2564,0.60769,0,0,0,1.141,1,0
"4311",0,0,"MN",201223081,2012,0.545,3,"Democrat",17554,54429,0.32251188158989,0,1,3,0,205,0.1458,0.47652,0.86303616,0,0,1.46,1,0
"4312",0,0,"MN",201223070,2012,0.634000015258789,1,"Republican",1,1,1,1,0,0,0,20,0.1552,0.5003,0.32497776,0,1,1.545,0,0
"4313",1,0,"MN",201223080,2012,0.545,1,"Republican",1,1,1,1,2,1,0,82,0.1458,0.47652,0,0,1,1.235,1,1
"4314",0,0,"MO",201225011,2012,0.815,3,"Democrat",30943,91304,0.338900804519653,0,2,2,0,34,0.16479999,0.37413,0,0,0,1.003,1,0
"4315",1,0,"MO",201225011,2012,0.815,3,"Democrat",57791,91304,0.632951438426971,1,2,2,0,9,0.16479999,0.37413,0,0,0,0.619,1,1
"4316",0,0,"MO",201225010,2012,0.815,2,"Republican",9737,16822,0.578825354576111,1,0,0,0,0,0.16479999,0.37413,0,0,1,1.285,0,0
"4317",0,0,"MO",201225040,2012,0.37,2,"Republican",71615,85260,0.839960098266602,1,2,1,0,24,0.1476,0.41987,0,0,1,1.247,1,0
"4318",0,0,"MO",201225060,2012,0.332999992370605,3,"Republican",59388,73931,0.803289532661438,1,2,1,0,12,0.173,0.50295,0,0,1,0.941,1,0
"4319",0,0,"MO",201225061,2012,0.332999992370605,4,"Democrat",5118,31463,0.162667259573936,0,0,0,0,0,0.173,0.50295,0,0,0,1.431,0,0
"4320",0,0,"MO",201225061,2012,0.332999992370605,4,"Democrat",10242,31463,0.325525224208832,1,0,0,0,0,0.173,0.50295,0.0125,0,0,1.664,0,0
"4321",0,0,"MO",201225070,2012,0.325999984741211,3,"Republican",62917,105443,0.596692025661469,1,2,1,0,33,0.1522,0.3971,0,0,1,1.103,1,0
"4322",0,0,"MO",201225070,2012,0.325999984741211,3,"Republican",22860,105443,0.216799601912498,0,0,1,0,0,0.1522,0.3971,0.010044,0,1,1.204,0,0
"4323",0,0,"MO",201225080,2012,0.253999996185303,2,"Republican",30429,92404,0.329303920269012,0,0,1,0,0,0.0928,0.36444,0.03417745,0,1,1.65,0,0
"4324",0,0,"MS",201224010,2012,0.379000015258789,3,"Republican",43518,75979,0.572763502597809,1,2,2,0,37,0.1294,0.39863,0,0,1,1.275,1,0
"4325",0,0,"MS",201224010,2012,0.379000015258789,3,"Republican",22067,75979,0.290435522794724,0,1,2,0,0,0.1294,0.39863,0.10975356,0,1,1.573,1,0
"4326",0,0,"MS",201224020,2012,0.684000015258789,1,"Republican",1,1,1,1,0,0,0,0,0.115,0.29981,0,0,1,1.333,0,0
"4327",0,0,"MS",201224040,2012,0.31,3,"Republican",60897,82388,0.739148914813995,1,2,1,0,28,0.123100005,0.39113,0,0,1,1.164,1,0
"4328",0,0,"MT",201226011,2012,0.445,7,"Democrat",9382,80824,0.1160793825984,0,0,3,1,0,0.2022,0.45076,0.01759002,0,0,1.432,0,0
"4329",1,0,"NC",201233020,2012,0.425999984741211,4,"Republican",37661,67277,0.559790134429932,1,2,1,0,5,0.1784,0.50126,0,0,1,0.977,1,1
"4330",0,0,"NC",201233060,2012,0.390999984741211,3,"Republican",18057,88499,0.204036206007004,0,1,2,0,0,0.18200001,0.46514,0.0392504,0,1,1.116,1,0
"4331",0,0,"NC",201233070,2012,0.500999984741211,3,"Republican",31752,71411,0.444637387990952,0,0,1,0,22,0.158,0.4666,0.37953606,0,1,1.226,0,0
"4332",0,0,"NC",201233040,2012,0.745,3,"Republican",14065,30306,0.464099526405334,1,0,0,0,0,0.231,0.48263,0.12244,0,1,1.36,0,0
"4333",0,0,"NC",201233080,2012,0.46,5,"Republican",14687,66883,0.219592422246933,0,0,2,0,17,0.1118,0.41465,0.49410298,0,1,1.284,0,0
"4334",0,0,"NC",201233110,2012,0.425999984741211,8,"Republican",22306,94461,0.236139789223671,0,0,1,1,0,0.1375,0.38238,0.38641,0,1,1.39,0,0
"4335",0,0,"NC",201233110,2012,0.425999984741211,8,"Republican",3970,94461,0.0420279279351234,0,0,1,1,0,0.1375,0.38238,0.00746054,0,1,1.317,0,0
"4336",0,0,"NC",201233130,2012,0.432000007629395,3,"Republican",19119,85814,0.222795814275742,0,0,1,1,0,0.2608,0.61105,0.01185813,0,1,1.441,0,0
"4337",0,0,"ND",201234010,2012,0.432000007629395,2,"Republican",54405,99820,0.545031070709229,1,1,2,1,10,0.19569999,0.53585,0.33235234,0,1,1.318,1,0
"4338",0,0,"NH",201229010,2012,0.52,3,"Republican",46979,55541,0.845843613147736,1,2,1,0,30,0.2117,0.63541,0,0,1,1.01,1,0
"4339",0,0,"NH",201229020,2012,0.525,5,"Republican",39605,48434,0.817710697650909,1,2,1,0,36,0.22709998,0.62935,0,0,1,0.806,1,0
"4340",0,0,"NH",201229021,2012,0.525,1,"Democrat",1,1,1,1,0,0,0,302,0.22709998,0.62935,1.7798686,0,0,1.442,0,0
"4341",0,0,"NJ",201230011,2012,0.695,2,"Democrat",21318,24115,0.884014070034027,0,2,2,0,33,0.19770001,0.62141,0,0,0,0.355,1,0
"4342",0,0,"NJ",201230030,2012,0.455,1,"Republican",1,1,1,1,2,1,0,22,0.21120001,0.68999,0,0,1,0.61,1,0
"4343",0,0,"NJ",201230060,2012,0.643000030517578,2,"Republican",7692,10969,0.701249003410339,1,1,1,0,4,0.2291,0.72892,0.070717,0,1,1.14,1,0
"4344",0,0,"NJ",201230070,2012,0.412000007629395,2,"Republican",15253,38685,0.394287198781967,0,0,1,0,0,0.2852,0.98622,0.11506563,0,1,1.446,0,0
"4345",0,0,"NJ",201230101,2012,0.891999969482422,6,"Democrat",36576,61358,0.596108078956604,1,1,4,1,NA,0.1664,0.44755,0.3177195,0,0,0.707,1,0
"4346",0,0,"NV",201228030,2012,0.46,2,"Republican",20798,23096,0.900502264499664,1,2,1,0,77,0.20799999,0.61466,0,0,1,0.914,1,0
"4347",0,0,"NY",201232010,2012,0.524000015258789,2,"Republican",7394,8560,0.863785028457642,1,0,0,0,27,0.183,0.86794,1.0153215,0,1,0.653,0,0
"4348",0,0,"NY",201232010,2012,0.524000015258789,2,"Republican",1166,8560,0.136214956641197,0,0,0,0,6,0.183,0.86794,0.217655,0,1,0.038,0,0
"4349",0,0,"NY",201232031,2012,0.582000007629395,1,"Democrat",1,1,1,1,2,1,0,194,0.271,0.96626,0,0,0,0.634,1,0
"4350",0,0,"NY",201232030,2012,0.582000007629395,1,"Republican",1,1,1,1,0,0,0,0,0.271,0.96626,0.135742,0,1,0.855,0,0
"4351",0,0,"NY",201232040,2012,0.656999969482422,2,"Republican",5175,11532,0.448751300573349,0,0,1,0,3,0.2134,0.89056,0.10805892,0,1,0.835,0,0
"4352",0,0,"NY",201232040,2012,0.656999969482422,2,"Republican",6357,11532,0.551248669624329,1,1,1,0,0,0.2134,0.89056,0.03032462,0,1,0.681,1,0
"4353",0,0,"NY",201232071,2012,NA,4,"Democrat",745,29712,0.0250740442425013,0,0,2,0,0,0.1754,0.40889,0.00750592,0,0,1.471,0,0
"4354",1,0,"NY",201232110,2012,0.472999992370605,1,"Republican",1,1,1,1,2,1,0,38,0.1933,0.62264,0,0,1,0.501,1,1
"4355",0,0,"NY",201232131,2012,0.935,4,"Democrat",1018,42572,0.0239124316722155,0,0,2,0,0,0.16440001,0.34723,0,0,0,1.335,0,0
"4356",1,0,"NY",201232151,2012,0.971999969482422,1,"Democrat",1,1,1,1,2,1,0,4,0.0871,0.23314,0,0,0,0.658,1,1
"4357",0,0,"NY",201232180,2012,0.519000015258789,1,"Republican",1,1,1,1,2,1,0,61,0.19510001,0.75538,0,0,1,0.755,1,0
"4358",0,0,"NY",201232190,2012,0.470999984741211,1,"Republican",1,1,1,1,2,1,0,27,0.144,0.55338,0,0,1,0.713,1,0
"4359",0,0,"NY",201232210,2012,0.51,2,"Republican",9331,13178,0.708074033260345,1,0,0,0,9,0.1266,0.50062,0.51915264,0,1,0.488,0,0
"4360",0,0,"NY",201232211,2012,0.51,1,"Democrat",1,1,1,1,2,1,0,64,0.1266,0.50062,0,0,0,1.01,1,0
"4361",0,0,"NY",201232240,2012,0.53,1,"Republican",1,1,1,1,2,1,0,34,0.16360001,0.51043,0,0,1,0.965,1,0
"4362",0,0,"NY",201232230,2012,0.480999984741211,1,"Republican",1,1,1,1,2,1,0,37,0.12,0.46196,0,0,1,0.63,1,0
